In the analysis [lhs_088_v1.inp] the following keyword-specific stabilization terms are used:

In lhs_088_v1_inp-files/Material.inp:
*Damage Stabilization
1e-05

In lhs_088_v1_inp-files/Step.inp:

% till analysis end   |         1%|        10%|        50%|        90%|        95%|        99%|       100%|
-----------------------------------------------------------------------------------------------------------
steptime              |     0.0100|     0.1000|     0.5000|     0.9000|     0.9500|     0.9900|     1.0000|
inc number            |          2|         11|         55|         95|        100|        104|        107|
-----------------------------------------------------------------------------------------------------------
ALLCD/ALLIE*100       |     0.0000|     0.0000|     0.0557|     0.0557|     0.0556|     0.0555|     0.0553|
ALLPD/ALLIE*100       |     0.0000|     0.0000|    27.9489|    32.2528|    33.0352|    33.4648|    33.9052|
ALLSD/ALLIE*100       |     0.0000|     0.0000|     0.0000|     0.0000|     0.0000|     0.0000|     0.0000|
ALLVD/ALLIE*100       |     0.0000|     0.0000|     0.0000|     0.0000|     0.0000|     0.0000|     0.0000|
ETOTAL/ALLIE*100      |589348985233138.6250|1127863929217294.2500|    71.1846|    66.7395|    65.9514|    65.5039|    65.0458|
-----------------------------------------------------------------------------------------------------------
ALLAE                 |        0.0|        0.0|        0.0|        0.0|        0.0|        0.0|        0.0|
ALLCCDW               |-3.8574e-33| 3.0560e-32|-7.2870e-04|-7.2942e-04|-7.2963e-04|-7.2970e-04|-7.2967e-04|
ALLCCE                | 7.0892e-35|-9.5309e-35| 1.1731e-06| 1.1401e-06| 1.0639e-06| 1.1412e-06| 1.1865e-06|
ALLCCEN               | 7.0892e-35|-9.5309e-35| 2.9587e-07| 2.7989e-07| 2.4914e-07| 2.7870e-07| 2.9739e-07|
ALLCCET               |        0.0|        0.0| 8.7723e-07| 8.6020e-07| 8.1480e-07| 8.6246e-07| 8.8912e-07|
ALLCCSD               |        0.0|        0.0|        0.0|        0.0|        0.0|        0.0|        0.0|
ALLCCSDN              |        0.0|        0.0|        0.0|        0.0|        0.0|        0.0|        0.0|
ALLCCSDT              |        0.0|        0.0|        0.0|        0.0|        0.0|        0.0|        0.0|
ALLCD                 |        0.0|        0.0| 6.2499e-07| 5.4190e-07| 5.2784e-07| 5.2034e-07| 5.1208e-07|
ALLDMD                |        0.0|        0.0| 7.9523e-04| 6.4549e-04| 6.2265e-04| 6.1045e-04| 5.9825e-04|
ALLDTI                |        0.0|        0.0|        0.0|        0.0|        0.0|        0.0|        0.0|
ALLEE                 |        0.0|        0.0|        0.0|        0.0|        0.0|        0.0|        0.0|
ALLFD                 |        0.0|        0.0| 3.7941e-04| 5.8539e-04| 6.0978e-04| 6.2923e-04| 6.3433e-04|
ALLIE                 | 1.1457e-31| 1.1342e-31| 1.1225e-03| 9.7277e-04| 9.4971e-04| 9.3756e-04| 9.2540e-04|
ALLJD                 |        0.0|        0.0|        0.0|        0.0|        0.0|        0.0|        0.0|
ALLKE                 |        0.0|        0.0|        0.0|        0.0|        0.0|        0.0|        0.0|
ALLKL                 |        0.0|        0.0|        0.0|        0.0|        0.0|        0.0|        0.0|
ALLPD                 |        0.0|        0.0| 3.1373e-04| 3.1375e-04| 3.1374e-04| 3.1375e-04| 3.1376e-04|
ALLQB                 |        0.0|        0.0|        0.0|        0.0|        0.0|        0.0|        0.0|
ALLSD                 |        0.0|        0.0|        0.0|        0.0|        0.0|        0.0|        0.0|
ALLSE                 | 1.1457e-31| 1.1342e-31| 1.2924e-05| 1.2990e-05| 1.2795e-05| 1.2834e-05| 1.2876e-05|
ALLVD                 |        0.0|        0.0|        0.0|        0.0|        0.0|        0.0|        0.0|
ALLWK                 |-6.7524e-19|-1.2792e-18| 1.4327e-03| 1.6395e-03| 1.6638e-03| 1.6835e-03| 1.6886e-03|
ETOTAL                | 6.7524e-19| 1.2792e-18| 7.9905e-04| 6.4922e-04| 6.2635e-04| 6.1414e-04| 6.0193e-04|
RF1_BC3               | 2.4897e-16| 4.3305e-19|-1.2331e-07| 1.3235e-07|-7.9342e-08| 4.1762e-08|-3.3673e-08|
RF2_BC3               |-1.3505e-15|-2.2355e-17| 5.1301e-03| 5.0271e-03| 4.7802e-03| 5.0671e-03| 5.2226e-03|
RF3_BC3               | 2.4864e-16| 2.3763e-18|-9.2090e-08| 2.1654e-07| 1.7424e-07|-1.7846e-08| 3.7243e-08|
U2_BC3                | 1.0000e-03| 1.0000e-02| 4.9996e-02| 8.9996e-02| 9.4996e-02| 9.8996e-02| 1.0000e-01|
time                  | 1.0000e-02| 1.0000e-01| 4.9996e-01| 8.9996e-01| 9.4996e-01| 9.8996e-01| 1.0000e+00|
time_RF               | 1.0000e-02| 1.0000e-01| 4.9996e-01| 8.9996e-01| 9.4996e-01| 9.8996e-01| 1.0000e+00|
