In the analysis [lhs_021_v1.inp] the following keyword-specific stabilization terms are used:

In lhs_021_v1_inp-files/Material.inp:
*Damage Stabilization
1e-05

In lhs_021_v1_inp-files/Step.inp:

% till analysis end   |         1%|        10%|        50%|        90%|        95%|        99%|       100%|
-----------------------------------------------------------------------------------------------------------
steptime              |     0.0100|     0.1000|     0.5000|     0.9000|     0.9500|     0.9900|     1.0000|
inc number            |          2|         11|         56|         96|        101|        105|        106|
-----------------------------------------------------------------------------------------------------------
ALLCD/ALLIE*100       |     0.0000|     0.0000|     0.0134|     0.0094|     0.0092|     0.0090|     0.0090|
ALLPD/ALLIE*100       |     0.0000|     0.0000|    20.4091|    13.3373|    13.1678|    13.1241|    13.0714|
ALLSD/ALLIE*100       |     0.0000|     0.0000|     0.0000|     0.0000|     0.0000|     0.0000|     0.0000|
ALLVD/ALLIE*100       |     0.0000|     0.0000|     0.0000|     0.0000|     0.0000|     0.0000|     0.0000|
ETOTAL/ALLIE*100      |589348985233138.6250|1127863929217294.2500|    74.6068|    85.9096|    86.2525|    86.4142|    86.4822|
-----------------------------------------------------------------------------------------------------------
ALLAE                 |        0.0|        0.0|        0.0|        0.0|        0.0|        0.0|        0.0|
ALLCCDW               |-3.8574e-33| 3.0560e-32|-3.1046e-03|-6.2959e-03|-6.5233e-03|-6.6857e-03|-6.7118e-03|
ALLCCE                | 7.0892e-35|-9.5309e-35| 1.2414e-05| 7.0949e-06| 6.5219e-06| 6.0827e-06| 6.0483e-06|
ALLCCEN               | 7.0892e-35|-9.5309e-35| 5.2729e-06| 2.8361e-06| 2.5219e-06| 2.3099e-06| 2.2935e-06|
ALLCCET               |        0.0|        0.0| 7.1413e-06| 4.2588e-06| 4.0000e-06| 3.7728e-06| 3.7548e-06|
ALLCCSD               |        0.0|        0.0|        0.0|        0.0|        0.0|        0.0|        0.0|
ALLCCSDN              |        0.0|        0.0|        0.0|        0.0|        0.0|        0.0|        0.0|
ALLCCSDT              |        0.0|        0.0|        0.0|        0.0|        0.0|        0.0|        0.0|
ALLCD                 |        0.0|        0.0| 6.2176e-07| 6.6453e-07| 6.5912e-07| 6.5223e-07| 6.5341e-07|
ALLDMD                |        0.0|        0.0| 1.8979e-03| 4.2177e-03| 4.4265e-03| 4.5667e-03| 4.6098e-03|
ALLDTI                |        0.0|        0.0|        0.0|        0.0|        0.0|        0.0|        0.0|
ALLEE                 |        0.0|        0.0|        0.0|        0.0|        0.0|        0.0|        0.0|
ALLFD                 |        0.0|        0.0| 9.3870e-04| 2.2436e-03| 2.3683e-03| 2.4584e-03| 2.4729e-03|
ALLIE                 | 1.1457e-31| 1.1342e-31| 4.6389e-03| 7.0988e-03| 7.1891e-03| 7.2125e-03| 7.2418e-03|
ALLJD                 |        0.0|        0.0|        0.0|        0.0|        0.0|        0.0|        0.0|
ALLKE                 |        0.0|        0.0|        0.0|        0.0|        0.0|        0.0|        0.0|
ALLKL                 |        0.0|        0.0|        0.0|        0.0|        0.0|        0.0|        0.0|
ALLPD                 |        0.0|        0.0| 9.4676e-04| 9.4679e-04| 9.4664e-04| 9.4658e-04| 9.4661e-04|
ALLQB                 |        0.0|        0.0|        0.0|        0.0|        0.0|        0.0|        0.0|
ALLSD                 |        0.0|        0.0|        0.0|        0.0|        0.0|        0.0|        0.0|
ALLSE                 | 1.1457e-31| 1.1342e-31| 1.7937e-03| 1.9336e-03| 1.8153e-03| 1.6986e-03| 1.6848e-03|
ALLVD                 |        0.0|        0.0|        0.0|        0.0|        0.0|        0.0|        0.0|
ALLWK                 |-6.7524e-19|-1.2792e-18| 5.2336e-03| 9.5469e-03| 9.8864e-03| 1.0130e-02| 1.0170e-02|
ETOTAL                | 6.7524e-19| 1.2792e-18| 3.4609e-03| 6.0986e-03| 6.2008e-03| 6.2326e-03| 6.2629e-03|
RF1_BC3               | 2.4897e-16| 4.3305e-19|-4.2153e-07|-1.2175e-06|-6.9166e-07|-9.4091e-07|-8.2846e-07|
RF2_BC3               |-1.3505e-15|-2.2355e-17| 1.4776e-01| 7.1596e-02| 6.3971e-02| 5.7966e-02| 5.7251e-02|
RF3_BC3               | 2.4864e-16| 2.3763e-18| 1.8874e-06| 1.8151e-07| 8.0869e-07| 2.4133e-07| 3.5754e-07|
U2_BC3                | 1.0000e-03| 1.0000e-02| 5.0313e-02| 9.0313e-02| 9.5312e-02| 9.9312e-02| 1.0000e-01|
time                  | 1.0000e-02| 1.0000e-01| 5.0313e-01| 9.0312e-01| 9.5312e-01| 9.9313e-01| 1.0000e+00|
time_RF               | 1.0000e-02| 1.0000e-01| 5.0313e-01| 9.0312e-01| 9.5312e-01| 9.9313e-01| 1.0000e+00|
