0.372	0.628	0.946	0.638	0.792	0.446	0.936
0.672	0.82	0.126	0.292	0.888	0.174	0.832
0.102	0.094	0.728	0.724	0.52	0.192	0.33
0.146	0.512	0.758	0.82	0.878	0.268	0.684
0.868	0.828	0.244	0.614	0.092	0.386	0.618
0.144	0.53	0.752	0.494	0.556	0.022	0.38
0.776	0.598	0.876	0.42	0.762	0.162	0.19
0.17	0.678	0.27	0.52	0.056	0.234	0.494
0.054	0.574	0.456	0.22	0.32	0.55	0.586
0.06	0.176	0.358	0.608	0.704	0.412	0.514
0.52	0.468	0.952	0.694	0.08	0.252	0.688
0.42	0.548	0.442	0.622	0.45	0.566	0.436
0.926	0.192	0.166	0.096	0.628	0.614	0.57
0.03	0.928	0.2	0.746	0.354	0.04	0.72
0.158	0.156	0.234	0.164	0.19	0.838	0.616
0.298	0.524	0.772	0.604	0.766	0.242	0.904
0.48	0.456	0.634	0.7	0.95	0.028	0.518
0.272	0.05	0.858	0.276	0.186	0.75	0.798
0.13	0.918	0.454	0.684	0.332	0.16	0.812
0.582	0.876	0.238	0.804	0.054	0.96	0.29
0.592	0.328	0.018	0.45	0.24	0.964	0.156
0.56	0.782	0.33	0.04	0.758	0.43	0.154
0.988	0.232	0.974	0.71	0.63	0.744	0.714
0.778	0.834	0.882	0.824	0.77	0.998	0.13
0.956	0.778	0.164	0.65	0.53	0.904	0.452
0.824	0.73	0.916	0.744	0.144	0.186	0.302
0.488	0.31	0.09	0.518	0.874	0.288	0.014
0.26	0.406	0.68	0.24	0.518	0.842	0.706
0.936	0.954	0.846	0.136	0.66	0.576	0.94
0.242	0.754	0.196	0.268	0.868	0.294	0.264
0.896	0.142	0.626	0.49	0.508	0.896	0.75
0.952	0.75	0.956	0.876	0.13	0.326	0.366
0.418	0.308	0.26	0.534	0.068	0.894	0.236
0.684	0.57	0.7	0.668	0.56	0.56	0.286
0.614	0.91	0.242	0.83	0.308	0.418	0.91
0.088	0.496	0.61	0.506	0.654	0.098	0.022
0.994	0.514	0.392	0.256	0.928	0.892	0.82
0.458	0.108	0.94	0.864	0.49	0.622	0.032
0.846	0.666	0.672	0.896	0.714	0.582	0.84
0.624	0.336	0.452	0.322	0.05	0.558	0.972
0.462	0.784	0.95	0.672	0.398	0.696	0.528
0.39	0.498	0.76	0.102	0.358	0.444	0.388
0.498	0.122	0.02	0.592	0.994	0.756	0.636
0.944	0.798	0.096	0.788	0.324	0.002	0.266
0.502	0.446	0.914	0.792	0.7	0.954	0.792
0.422	0.224	0.872	0.286	0.48	0.128	0.462
0.222	0.59	0.06	0.598	0.362	0.97	0.918
0.954	0.104	0.482	0.122	0.162	0.794	0.532
0.536	0.092	0.756	0.88	0.034	0.552	0.692
0.7	0.93	0.9	0.334	0.374	0.916	0.188
0.122	0.814	0.636	0.644	0.82	0.512	1.0
0.482	0.87	0.686	0.228	0.228	0.274	0.112
0.888	0.898	0.262	0.626	0.464	0.958	0.74
0.6	0.126	0.19	0.23	0.616	0.112	0.8
0.394	0.632	0.228	0.938	0.728	0.256	0.716
0.756	0.304	0.908	0.594	0.126	0.094	0.914
0.358	0.874	0.256	0.738	0.492	0.94	0.392
0.142	0.752	0.926	0.264	0.032	0.31	0.892
0.794	0.026	0.986	0.244	0.932	0.052	0.772
0.364	0.662	0.632	0.138	0.322	0.266	0.516
0.55	0.926	0.84	0.192	0.142	0.34	0.328
0.618	0.246	0.516	0.708	0.648	0.208	0.416
0.302	0.118	0.982	0.762	0.524	0.87	0.508
0.338	0.578	0.806	0.504	0.952	0.196	0.682
0.568	0.686	0.682	0.21	0.88	0.648	0.546
0.558	0.54	0.23	0.576	0.756	0.91	0.694
0.296	0.78	0.508	0.176	0.86	0.468	0.102
0.95	0.86	0.702	0.104	0.392	0.572	0.296
0.762	0.706	0.116	0.99	0.438	0.448	0.498
0.716	0.414	0.922	0.524	0.706	0.788	0.432
0.85	0.986	0.724	0.472	0.012	0.1	0.712
0.676	0.426	0.202	0.048	0.302	0.12	0.352
0.562	0.286	0.588	0.982	0.12	0.056	0.54
0.72	0.586	0.22	0.63	0.452	0.718	0.344
0.006	0.674	0.104	0.972	0.274	0.52	0.068
0.232	0.034	0.35	0.47	0.202	0.096	0.162
0.5	0.236	0.042	0.1	0.328	0.488	0.986
0.532	0.194	0.224	0.56	0.498	0.054	0.738
0.01	0.9	0.552	0.326	0.87	0.126	0.638
0.828	0.4	0.51	0.076	0.026	0.668	0.04
0.178	0.844	0.59	0.496	0.018	0.516	0.916
0.108	0.728	0.402	0.448	0.504	0.136	0.71
0.032	0.216	0.466	0.234	0.15	0.938	0.12
0.28	0.272	0.378	0.092	0.424	0.372	0.77
0.924	0.076	0.566	0.2	0.098	0.538	0.246
0.972	0.172	0.608	0.992	0.856	0.844	0.6
0.156	0.616	0.352	0.16	0.76	0.138	0.374
0.02	0.302	0.736	0.75	0.118	0.674	0.564
0.3	0.528	0.106	0.36	0.686	0.44	0.438
0.578	0.002	0.718	0.216	0.214	0.016	0.622
0.838	0.756	0.764	0.77	0.732	0.502	0.098
0.164	0.03	0.418	0.97	0.278	0.092	0.978
0.694	0.742	0.754	0.012	0.212	0.076	0.818
0.914	0.624	0.282	0.044	0.116	0.982	0.702
