In the analysis [lhs_316_v1.inp] the following keyword-specific stabilization terms are used:

In lhs_316_v1_inp-files/Material.inp:
*Damage Stabilization
1e-05

In lhs_316_v1_inp-files/Step.inp:

% till analysis end   |         1%|        10%|        50%|        90%|        95%|        99%|       100%|
-----------------------------------------------------------------------------------------------------------
steptime              |     0.0100|     0.1000|     0.5000|     0.9000|     0.9500|     0.9900|     1.0000|
inc number            |          2|         31|         71|        115|        123|        127|        128|
-----------------------------------------------------------------------------------------------------------
ALLCD/ALLIE*100       |     0.0000|     0.0575|     0.0168|     0.0127|     0.0124|     0.0123|     0.0123|
ALLPD/ALLIE*100       |     6.5455|    24.4328|     5.0460|     5.3665|     5.7151|     6.0074|     6.1995|
ALLSD/ALLIE*100       |     0.0000|     0.0000|     0.0000|     0.0000|     0.0000|     0.0000|     0.0000|
ALLVD/ALLIE*100       |     0.0000|     0.0000|     0.0000|     0.0000|     0.0000|     0.0000|     0.0000|
ETOTAL/ALLIE*100      |     2.6626|    63.7608|    94.0971|    94.3005|    93.9662|    93.6769|    93.4800|
-----------------------------------------------------------------------------------------------------------
ALLAE                 |        0.0|        0.0|        0.0|        0.0|        0.0|        0.0|        0.0|
ALLCCDW               |-3.3351e-07|-2.0696e-04|-1.7972e-03|-2.4579e-03|-2.5006e-03|-2.5237e-03|-2.5286e-03|
ALLCCE                | 1.4334e-08| 1.3664e-06| 7.5548e-07| 3.5628e-07| 2.6473e-07| 1.7801e-07| 1.5506e-07|
ALLCCEN               | 1.4334e-08| 1.3664e-06| 7.5548e-07| 3.5628e-07| 2.6473e-07| 1.7801e-07| 1.5506e-07|
ALLCCET               |        0.0|        0.0|        0.0|        0.0|        0.0|        0.0|        0.0|
ALLCCSD               |        0.0|        0.0|        0.0|        0.0|        0.0|        0.0|        0.0|
ALLCCSDN              |        0.0|        0.0|        0.0|        0.0|        0.0|        0.0|        0.0|
ALLCCSDT              |        0.0|        0.0|        0.0|        0.0|        0.0|        0.0|        0.0|
ALLCD                 |        0.0| 1.8657e-07| 2.6436e-07| 1.8788e-07| 1.7316e-07| 1.6285e-07| 1.5741e-07|
ALLDMD                |        0.0| 1.0268e-04| 8.9669e-04| 1.0439e-03| 1.0109e-03| 9.8174e-04| 9.5447e-04|
ALLDTI                |        0.0|        0.0|        0.0|        0.0|        0.0|        0.0|        0.0|
ALLEE                 |        0.0|        0.0|        0.0|        0.0|        0.0|        0.0|        0.0|
ALLFD                 |        0.0|        0.0|        0.0|        0.0|        0.0|        0.0|        0.0|
ALLIE                 | 3.6296e-08| 3.2450e-04| 1.5741e-03| 1.4814e-03| 1.3911e-03| 1.3233e-03| 1.2823e-03|
ALLJD                 |        0.0|        0.0|        0.0|        0.0|        0.0|        0.0|        0.0|
ALLKE                 |        0.0|        0.0|        0.0|        0.0|        0.0|        0.0|        0.0|
ALLKL                 |        0.0|        0.0|        0.0|        0.0|        0.0|        0.0|        0.0|
ALLPD                 | 2.3758e-09| 7.9285e-05| 7.9427e-05| 7.9499e-05| 7.9501e-05| 7.9497e-05| 7.9495e-05|
ALLQB                 |        0.0|        0.0|        0.0|        0.0|        0.0|        0.0|        0.0|
ALLSD                 |        0.0|        0.0|        0.0|        0.0|        0.0|        0.0|        0.0|
ALLSE                 | 3.3921e-08| 1.4236e-04| 5.9769e-04| 3.5784e-04| 3.0054e-04| 2.6193e-04| 2.4817e-04|
ALLVD                 |        0.0|        0.0|        0.0|        0.0|        0.0|        0.0|        0.0|
ALLWK                 | 3.8318e-07| 3.2592e-04| 1.8909e-03| 2.5427e-03| 2.5848e-03| 2.6075e-03| 2.6124e-03|
ETOTAL                | 9.6642e-10| 2.0691e-04| 1.4812e-03| 1.3970e-03| 1.3072e-03| 1.2397e-03| 1.1987e-03|
RF1_BC3               | 2.8013e-09|-2.5548e-07| 1.5287e-07|-2.3594e-07|-1.3247e-08|-7.3313e-09|-2.6617e-08|
RF2_BC3               | 6.3863e-04| 4.3596e-02| 2.1839e-02| 6.9252e-03| 5.4384e-03| 4.5379e-03| 4.2546e-03|
RF3_BC3               |-8.8349e-11| 1.4987e-08|-6.6272e-07| 9.8921e-05| 4.5901e-06| 5.1965e-07| 7.3782e-07|
U2_BC3                | 1.2000e-03| 1.1689e-02| 5.9689e-02| 1.0743e-01| 1.1429e-01| 1.1890e-01| 1.2000e-01|
time                  | 1.0000e-02| 9.7408e-02| 4.9741e-01| 8.9522e-01| 9.5241e-01| 9.9085e-01| 1.0000e+00|
time_RF               | 1.0000e-02| 9.7408e-02| 4.9741e-01| 8.9522e-01| 9.5241e-01| 9.9085e-01| 1.0000e+00|
