In the analysis [lhs_200_v1.inp] the following keyword-specific stabilization terms are used:

In lhs_200_v1_inp-files/Material.inp:
*Damage Stabilization
1e-05

In lhs_200_v1_inp-files/Step.inp:

% till analysis end   |         1%|        10%|        50%|        90%|        95%|        99%|       100%|
-----------------------------------------------------------------------------------------------------------
steptime              |     0.0080|     0.0804|     0.4020|     0.7236|     0.7637|     0.7959|     0.8039|
inc number            |          2|         10|         54|         87|         91|         94|         98|
-----------------------------------------------------------------------------------------------------------
ALLCD/ALLIE*100       |     0.0000|     0.0008|     0.0257|     0.0261|     0.0261|     0.0261|     0.0261|
ALLPD/ALLIE*100       |     0.3535|    63.3196|    14.5089|    17.0593|    17.5574|    17.9797|    18.0546|
ALLSD/ALLIE*100       |     0.0000|     0.0000|     0.0000|     0.0000|     0.0000|     0.0000|     0.0000|
ALLVD/ALLIE*100       |     0.0711|     0.0000|     0.0000|     0.0000|     0.0000|     0.0000|     0.0000|
ETOTAL/ALLIE*100      |    37.4680|     2.6214|    84.5614|    82.3970|    81.8888|    81.4448|    81.3652|
-----------------------------------------------------------------------------------------------------------
ALLAE                 |        0.0|        0.0|        0.0|        0.0|        0.0|        0.0|        0.0|
ALLCCDW               |-3.1002e-07|-1.9873e-05|-4.6716e-03|-4.9002e-03|-4.9005e-03|-4.9001e-03|-4.9000e-03|
ALLCCE                | 1.0752e-07| 1.8581e-05| 3.3858e-06| 1.2282e-07| 1.1450e-07| 1.3192e-07| 1.3540e-07|
ALLCCEN               | 1.4913e-08| 1.5325e-05| 2.7163e-06| 1.1937e-07| 1.1317e-07| 1.3154e-07| 1.3540e-07|
ALLCCET               | 9.2604e-08| 3.2552e-06| 6.6945e-07| 3.4582e-09| 1.3297e-09| 3.8598e-10|        0.0|
ALLCCSD               | 1.5337e-10| 1.5413e-10| 1.5413e-10| 1.5413e-10| 1.5413e-10| 1.5413e-10| 1.5413e-10|
ALLCCSDN              | 1.5337e-10| 1.5413e-10| 1.5413e-10| 1.5413e-10| 1.5413e-10| 1.5413e-10| 1.5413e-10|
ALLCCSDT              |        0.0|        0.0|        0.0|        0.0|        0.0|        0.0|        0.0|
ALLCD                 | 6.9215e-14| 3.8976e-09| 1.3842e-06| 1.1943e-06| 1.1609e-06| 1.1333e-06| 1.1283e-06|
ALLDMD                | 2.0018e-08| 2.6954e-06| 3.7500e-03| 3.7674e-03| 3.6377e-03| 3.5329e-03| 3.5148e-03|
ALLDTI                |        0.0|        0.0|        0.0|        0.0|        0.0|        0.0|        0.0|
ALLEE                 |        0.0|        0.0|        0.0|        0.0|        0.0|        0.0|        0.0|
ALLFD                 | 9.3826e-08| 1.0351e-06| 2.6167e-06| 2.6882e-06| 2.6893e-06| 2.6894e-06| 2.6894e-06|
ALLIE                 | 2.1569e-07| 5.1949e-04| 5.3884e-03| 4.5794e-03| 4.4495e-03| 4.3450e-03| 4.3270e-03|
ALLJD                 |        0.0|        0.0|        0.0|        0.0|        0.0|        0.0|        0.0|
ALLKE                 |        0.0|        0.0|        0.0|        0.0|        0.0|        0.0|        0.0|
ALLKL                 |        0.0|        0.0|        0.0|        0.0|        0.0|        0.0|        0.0|
ALLPD                 | 7.6250e-10| 3.2894e-04| 7.8180e-04| 7.8121e-04| 7.8121e-04| 7.8121e-04| 7.8121e-04|
ALLQB                 |        0.0|        0.0|        0.0|        0.0|        0.0|        0.0|        0.0|
ALLSD                 |        0.0|        0.0|        0.0|        0.0|        0.0|        0.0|        0.0|
ALLSE                 | 1.9491e-07| 1.8785e-04| 8.5517e-04| 2.9638e-05| 2.9375e-05| 2.9745e-05| 2.9844e-05|
ALLVD                 | 1.5337e-10| 1.5413e-10| 1.5413e-10| 1.5413e-10| 1.5413e-10| 1.5413e-10| 1.5413e-10|
ALLWK                 | 6.4639e-07| 5.4536e-04| 5.5095e-03| 5.7091e-03| 5.7092e-03| 5.7092e-03| 5.7092e-03|
ETOTAL                | 8.0814e-08| 1.3618e-05| 4.5565e-03| 3.7733e-03| 3.6436e-03| 3.5388e-03| 3.5206e-03|
RF1_BC3               | 1.5687e-05|-7.6120e-04| 1.1753e-04| 3.2486e-05| 1.2506e-05| 3.6806e-06|-7.5329e-09|
RF2_BC3               | 1.0773e-03| 1.1681e-01| 4.3778e-02| 2.1041e-05| 8.0669e-06| 2.3123e-06|-1.3067e-08|
RF3_BC3               |-4.3859e-06|-5.6464e-04|-4.2113e-04| 1.1907e-05| 4.5989e-06| 1.2371e-06|-4.2110e-10|
U2_BC3                | 1.2000e-03| 9.9750e-03| 4.7697e-02| 8.7297e-02| 9.2097e-02| 9.5697e-02| 9.6473e-02|
time                  | 1.0000e-02| 8.3125e-02| 3.9748e-01| 7.2747e-01| 7.6748e-01| 7.9748e-01| 8.0394e-01|
time_RF               | 1.0000e-02| 8.3125e-02| 3.9748e-01| 7.2747e-01| 7.6748e-01| 7.9748e-01| 8.0394e-01|
