In the analysis [lhs_207_v1.inp] the following keyword-specific stabilization terms are used:

In lhs_207_v1_inp-files/Material.inp:
*Damage Stabilization
1e-05

In lhs_207_v1_inp-files/Step.inp:

% till analysis end   |         1%|        10%|        50%|        90%|        95%|        99%|       100%|
-----------------------------------------------------------------------------------------------------------
steptime              |     0.0100|     0.1000|     0.5000|     0.9000|     0.9500|     0.9900|     1.0000|
inc number            |          2|         15|         57|         97|        102|        106|        107|
-----------------------------------------------------------------------------------------------------------
ALLCD/ALLIE*100       |     0.0000|     0.0030|     0.0282|     0.0288|     0.0288|     0.0288|     0.0288|
ALLPD/ALLIE*100       |     0.0000|    58.7155|    13.1337|    17.1786|    17.6877|    18.2277|    18.5102|
ALLSD/ALLIE*100       |     0.0000|     0.0000|     0.0000|     0.0000|     0.0000|     0.0000|     0.0000|
ALLVD/ALLIE*100       |     0.0000|     0.0000|     0.0000|     0.0000|     0.0000|     0.0000|     0.0000|
ETOTAL/ALLIE*100      |639900603934719.7500|     8.4280|    86.5828|    82.4485|    81.9296|    81.3783|    81.0888|
-----------------------------------------------------------------------------------------------------------
ALLAE                 |        0.0|        0.0|        0.0|        0.0|        0.0|        0.0|        0.0|
ALLCCDW               |-2.2219e-32|-4.4233e-05|-2.8042e-03|-2.8045e-03|-2.8045e-03|-2.8046e-03|-2.8046e-03|
ALLCCE                | 2.6846e-34| 5.1574e-06| 2.4751e-07| 2.4358e-07| 2.4590e-07| 2.4147e-07| 2.4101e-07|
ALLCCEN               | 2.6846e-34| 2.6139e-06| 3.7663e-08| 3.7277e-08| 3.7218e-08| 3.5888e-08| 3.5986e-08|
ALLCCET               |        0.0| 2.5435e-06| 2.0985e-07| 2.0631e-07| 2.0868e-07| 2.0558e-07| 2.0502e-07|
ALLCCSD               |        0.0|        0.0|        0.0|        0.0|        0.0|        0.0|        0.0|
ALLCCSDN              |        0.0|        0.0|        0.0|        0.0|        0.0|        0.0|        0.0|
ALLCCSDT              |        0.0|        0.0|        0.0|        0.0|        0.0|        0.0|        0.0|
ALLCD                 |        0.0| 1.5841e-08| 9.1127e-07| 7.1204e-07| 6.9190e-07| 6.7090e-07| 6.6040e-07|
ALLDMD                |        0.0| 1.5550e-05| 2.7930e-03| 2.0318e-03| 1.9607e-03| 1.8896e-03| 1.8540e-03|
ALLDTI                |        0.0|        0.0|        0.0|        0.0|        0.0|        0.0|        0.0|
ALLEE                 |        0.0|        0.0|        0.0|        0.0|        0.0|        0.0|        0.0|
ALLFD                 |        0.0| 1.1509e-05| 6.3288e-04| 7.0054e-04| 7.0909e-04| 7.1583e-04| 7.1734e-04|
ALLIE                 | 5.5226e-31| 5.3655e-04| 3.2339e-03| 2.4726e-03| 2.4013e-03| 2.3302e-03| 2.2947e-03|
ALLJD                 |        0.0|        0.0|        0.0|        0.0|        0.0|        0.0|        0.0|
ALLKE                 |        0.0|        0.0|        0.0|        0.0|        0.0|        0.0|        0.0|
ALLKL                 |        0.0|        0.0|        0.0|        0.0|        0.0|        0.0|        0.0|
ALLPD                 |        0.0| 3.1504e-04| 4.2473e-04| 4.2475e-04| 4.2474e-04| 4.2474e-04| 4.2475e-04|
ALLQB                 |        0.0|        0.0|        0.0|        0.0|        0.0|        0.0|        0.0|
ALLSD                 |        0.0|        0.0|        0.0|        0.0|        0.0|        0.0|        0.0|
ALLSE                 | 5.5226e-31| 2.0595e-04| 1.5297e-05| 1.5313e-05| 1.5260e-05| 1.5250e-05| 1.5279e-05|
ALLVD                 |        0.0|        0.0|        0.0|        0.0|        0.0|        0.0|        0.0|
ALLWK                 |-3.5339e-18| 5.5223e-04| 3.8712e-03| 3.9392e-03| 3.9478e-03| 3.9546e-03| 3.9561e-03|
ETOTAL                | 3.5339e-18| 4.5221e-05| 2.8000e-03| 2.0386e-03| 1.9674e-03| 1.8963e-03| 1.8607e-03|
RF1_BC3               |-1.0708e-16| 5.2414e-07|-2.6860e-08|-1.5408e-08|-7.2870e-09|-1.1143e-08|-1.0929e-08|
RF2_BC3               |-5.8899e-15| 1.2019e-01| 1.4289e-03| 1.4020e-03| 1.4235e-03| 1.4003e-03| 1.3932e-03|
RF3_BC3               | 4.3647e-16|-7.2356e-08|-1.3314e-07| 6.1742e-09| 2.8728e-08| 3.4127e-08| 2.9434e-08|
U2_BC3                | 1.2000e-03| 1.2075e-02| 6.0112e-02| 1.0811e-01| 1.1411e-01| 1.1891e-01| 1.2000e-01|
time                  | 1.0000e-02| 1.0063e-01| 5.0094e-01| 9.0094e-01| 9.5094e-01| 9.9094e-01| 1.0000e+00|
time_RF               | 1.0000e-02| 1.0063e-01| 5.0094e-01| 9.0094e-01| 9.5094e-01| 9.9094e-01| 1.0000e+00|
