0.98	0.53	0.15	0.19	0.98	0.68	0.54
0.9	0.83	0.96	0.53	0.33	0.31	0.91
0.01	0.18	0.09	0.43	0.8	0.18	0.99
0.24	0.36	0.7	1.0	0.32	0.57	0.96
0.34	0.02	0.39	0.57	0.11	0.07	0.92
0.39	0.77	0.03	0.03	0.49	0.09	1.0
0.6	0.1	0.78	0.4	0.02	0.94	0.55
0.95	0.94	0.02	0.18	0.91	0.11	0.3
0.75	0.22	0.81	0.33	0.97	0.33	0.7
0.12	0.95	0.1	0.77	0.17	0.74	0.25
0.04	0.72	0.62	0.83	0.71	0.56	0.93
0.99	0.85	0.87	0.29	0.82	0.4	0.49
0.43	0.63	0.6	0.16	0.13	0.62	0.97
0.73	0.31	0.89	0.82	0.6	0.91	0.34
0.62	0.28	0.91	0.88	0.47	0.44	0.38
0.7	0.5	0.65	0.32	0.42	0.26	0.42
0.71	0.33	0.79	0.21	0.87	0.53	0.85
0.72	0.99	0.35	0.93	0.09	0.92	0.33
0.32	0.34	0.38	0.8	0.06	0.08	0.68
0.78	0.64	0.33	0.22	0.16	0.6	0.82
0.15	0.29	0.36	0.99	0.07	0.24	0.86
0.14	0.17	0.73	0.11	0.05	0.98	0.46
0.23	0.27	0.54	0.65	0.04	0.39	0.62
0.61	0.61	0.76	0.06	0.4	0.14	0.77
0.17	0.39	0.53	0.42	0.65	0.16	0.31
1.0	0.54	0.2	0.47	0.31	0.47	0.12
0.66	0.41	0.43	0.51	0.5	0.38	0.64
0.92	0.07	0.92	0.5	0.34	0.51	0.73
0.33	1.0	0.51	0.08	0.72	0.71	0.61
0.84	0.8	0.06	0.01	0.86	0.78	0.76
0.1	0.43	0.3	0.28	0.66	0.55	0.02
0.08	0.98	0.24	0.48	0.3	0.36	0.05
0.03	0.3	0.61	0.35	0.1	0.77	0.04
0.89	0.46	0.97	0.85	0.88	0.97	0.37
0.74	0.47	0.19	0.78	0.85	1.0	0.24
0.4	0.58	0.32	0.12	0.78	0.06	0.29
0.48	0.59	0.59	0.63	0.69	0.28	0.11
0.21	0.96	0.8	0.89	0.18	0.29	0.27
0.07	0.23	0.94	0.92	0.14	0.34	0.45
0.53	0.55	0.58	0.25	0.55	0.03	0.32
0.42	0.87	0.25	0.07	0.37	0.49	0.51
0.55	0.62	0.44	0.95	0.68	0.59	0.89
0.82	0.42	0.84	0.41	0.83	0.69	0.57
0.46	0.75	0.85	0.37	0.29	0.99	0.01
0.96	0.78	0.12	0.34	0.7	0.75	0.87
0.65	0.04	0.71	0.56	0.63	0.04	0.36
0.13	0.4	0.18	0.74	0.45	0.48	0.67
0.81	0.66	0.49	0.36	0.93	0.22	0.03
0.2	0.32	0.75	0.49	0.53	0.05	0.65
0.5	0.57	0.98	0.72	0.76	0.12	0.5
0.02	0.68	0.93	0.73	0.74	0.1	0.06
0.64	0.06	0.04	0.94	0.75	0.52	0.35
0.85	0.03	0.82	0.91	0.89	0.76	0.56
0.54	0.92	0.88	0.67	0.26	0.42	0.18
0.69	0.21	0.67	0.45	0.59	0.45	0.74
0.06	0.48	0.17	0.75	0.28	0.13	0.13
0.56	0.69	0.5	0.69	0.92	0.79	0.4
0.28	0.45	0.64	0.24	0.03	0.15	0.9
0.93	0.91	0.63	0.71	0.81	0.19	0.75
0.8	0.44	0.68	0.23	0.79	0.17	0.83
0.79	0.37	0.69	0.1	0.46	0.93	0.39
0.26	0.11	0.27	0.2	0.57	0.41	0.66
0.59	0.08	0.01	0.44	1.0	0.8	0.1
0.38	0.05	0.9	0.6	0.25	0.72	0.94
0.47	0.24	0.52	0.64	0.56	0.96	0.52
0.11	0.38	0.57	0.17	0.27	0.2	0.15
0.52	0.67	0.55	0.04	0.58	0.86	0.41
0.3	0.2	0.41	0.02	0.08	0.81	0.59
0.16	0.97	0.4	0.61	0.77	0.3	0.14
0.68	0.56	0.77	0.81	0.62	0.7	0.58
0.44	0.14	0.14	0.97	0.64	0.89	0.09
0.58	0.26	0.22	0.79	0.01	0.82	0.69
0.87	0.13	0.47	0.27	0.2	0.37	0.98
0.83	0.76	0.16	0.46	0.84	0.43	0.17
0.35	0.25	0.31	0.09	0.39	0.65	0.19
0.36	0.49	0.34	0.31	0.12	0.73	0.28
0.57	0.79	0.42	0.14	0.22	0.61	0.26
0.86	0.65	0.29	0.84	0.38	0.66	0.88
0.19	0.82	0.99	0.54	0.23	0.67	0.22
0.31	0.84	0.37	0.15	0.99	0.35	0.21
0.25	0.35	0.07	0.38	0.96	0.64	0.63
0.22	0.9	0.48	0.62	0.67	0.02	0.79
0.77	0.01	0.21	0.7	0.73	0.95	0.23
0.45	0.88	0.66	0.55	0.41	0.32	0.44
0.76	0.51	0.45	0.13	0.44	0.27	0.53
0.63	0.89	0.95	0.59	0.15	0.21	0.07
0.41	0.81	0.74	0.98	0.52	0.25	0.08
0.97	0.16	0.83	0.86	0.9	0.5	0.84
0.27	0.19	0.56	0.05	0.24	0.88	0.78
0.94	0.93	0.72	0.76	0.36	0.87	0.43
0.29	0.12	0.05	0.87	0.54	0.58	0.48
0.49	0.73	0.26	0.68	0.94	0.46	0.95
0.18	0.71	0.11	0.26	0.21	0.23	0.2
0.88	0.09	0.08	0.58	0.95	0.85	0.71
0.05	0.7	0.46	0.39	0.51	0.84	0.81
0.37	0.74	1.0	0.96	0.35	0.83	0.8
0.51	0.52	0.28	0.52	0.43	0.9	0.47
0.91	0.86	0.86	0.3	0.48	0.01	0.72
0.09	0.6	0.13	0.9	0.61	0.54	0.6
0.67	0.15	0.23	0.66	0.19	0.63	0.16
