In the analysis [lhs_202_v1.inp] the following keyword-specific stabilization terms are used:

In lhs_202_v1_inp-files/Material.inp:
*Damage Stabilization
1e-05

In lhs_202_v1_inp-files/Step.inp:

% till analysis end   |         1%|        10%|        50%|        90%|        95%|        99%|       100%|
-----------------------------------------------------------------------------------------------------------
steptime              |     0.0098|     0.0980|     0.4900|     0.8819|     0.9309|     0.9701|     0.9799|
inc number            |          2|         11|         99|        138|        143|        147|        498|
-----------------------------------------------------------------------------------------------------------
ALLCD/ALLIE*100       |     0.0001|     0.0001|     0.0513|     0.0514|     0.0513|     0.0513|     0.0512|
ALLPD/ALLIE*100       |     0.6348|    55.7044|    23.3413|    27.5147|    28.0959|    28.6487|    28.7977|
ALLSD/ALLIE*100       |     0.0000|     0.0000|     0.0000|     0.0000|     0.0000|     0.0000|     0.0000|
ALLVD/ALLIE*100       |     0.1336|     0.0000|     0.0000|     0.0000|     0.0000|     0.0000|     0.0000|
ETOTAL/ALLIE*100      |    41.6733|     2.4078|    75.7326|    71.3870|    70.7822|    70.2080|    70.0530|
-----------------------------------------------------------------------------------------------------------
ALLAE                 |        0.0|        0.0|        0.0|        0.0|        0.0|        0.0|        0.0|
ALLCCDW               | 1.6010e-07|-1.9206e-05|-3.0709e-03|-3.0709e-03|-3.0709e-03|-3.0709e-03|-3.0709e-03|
ALLCCE                | 4.2189e-09| 3.3406e-05| 3.1035e-08| 4.1883e-08| 4.3778e-08| 4.2648e-08| 4.1862e-08|
ALLCCEN               | 4.2189e-09| 2.9310e-05| 2.9705e-08| 4.1390e-08| 4.3560e-08| 4.2611e-08| 4.1862e-08|
ALLCCET               |        0.0| 4.0956e-06| 1.3300e-09| 4.9290e-10| 2.1838e-10| 3.6313e-11|        0.0|
ALLCCSD               | 3.5631e-10| 3.5642e-10| 3.5642e-10| 3.5642e-10| 3.5642e-10| 3.5642e-10| 3.5642e-10|
ALLCCSDN              | 3.5631e-10| 3.5642e-10| 3.5642e-10| 3.5642e-10| 3.5642e-10| 3.5642e-10| 3.5642e-10|
ALLCCSDT              |        0.0|        0.0|        0.0|        0.0|        0.0|        0.0|        0.0|
ALLCD                 | 1.7516e-13| 6.3440e-10| 1.9315e-06| 1.6417e-06| 1.6049e-06| 1.5713e-06| 1.5626e-06|
ALLDMD                | 2.1128e-08| 1.4285e-06| 2.8424e-03| 2.2717e-03| 2.2057e-03| 2.1455e-03| 2.1296e-03|
ALLDTI                |        0.0|        0.0|        0.0|        0.0|        0.0|        0.0|        0.0|
ALLEE                 |        0.0|        0.0|        0.0|        0.0|        0.0|        0.0|        0.0|
ALLFD                 |        0.0| 6.5370e-07| 1.3313e-06| 1.3316e-06| 1.3316e-06| 1.3316e-06| 1.3316e-06|
ALLIE                 | 2.6665e-07| 8.3650e-04| 3.7627e-03| 3.1920e-03| 3.1259e-03| 3.0656e-03| 3.0498e-03|
ALLJD                 |        0.0|        0.0|        0.0|        0.0|        0.0|        0.0|        0.0|
ALLKE                 |        0.0|        0.0|        0.0|        0.0|        0.0|        0.0|        0.0|
ALLKL                 |        0.0|        0.0|        0.0|        0.0|        0.0|        0.0|        0.0|
ALLPD                 | 1.6927e-09| 4.6597e-04| 8.7825e-04| 8.7825e-04| 8.7826e-04| 8.7826e-04| 8.7826e-04|
ALLQB                 |        0.0|        0.0|        0.0|        0.0|        0.0|        0.0|        0.0|
ALLSD                 |        0.0|        0.0|        0.0|        0.0|        0.0|        0.0|        0.0|
ALLSE                 | 2.4383e-07| 3.6910e-04| 4.0112e-05| 4.0326e-05| 4.0337e-05| 4.0320e-05| 4.0320e-05|
ALLVD                 | 3.5631e-10| 3.5642e-10| 3.5642e-10| 3.5642e-10| 3.5642e-10| 3.5642e-10| 3.5642e-10|
ALLWK                 |-2.5248e-18| 8.6962e-04| 3.9853e-03| 3.9856e-03| 3.9856e-03| 3.9856e-03| 3.9856e-03|
ETOTAL                | 1.1112e-07| 2.0141e-05| 2.8496e-03| 2.2786e-03| 2.2126e-03| 2.1523e-03| 2.1364e-03|
RF1_BC3               | 7.8160e-14|-3.0334e-06|-9.7388e-06|-3.7923e-06|-1.7165e-06|-2.9256e-07| 6.0865e-11|
RF2_BC3               | 4.1211e-13| 1.6637e-01| 5.9626e-06| 2.4137e-06| 1.0918e-06| 1.8738e-07|-9.9206e-11|
RF3_BC3               |-8.5265e-14| 2.9366e-06|-5.9522e-06|-2.3000e-06|-1.0210e-06|-1.7130e-07|-2.1005e-12|
U2_BC3                | 1.2000e-03| 1.2000e-02| 5.8913e-02| 1.0571e-01| 1.1171e-01| 1.1651e-01| 1.1759e-01|
time                  | 1.0000e-02| 1.0000e-01| 4.9095e-01| 8.8095e-01| 9.3095e-01| 9.7095e-01| 9.7990e-01|
time_RF               | 1.0000e-02| 1.0000e-01| 4.9095e-01| 8.8095e-01| 9.3095e-01| 9.7095e-01| 9.7990e-01|
