0.32323232323232326	0.051000000000000004	0.18	1.106060606060606	0.49292929292929294
0.4282828282828283	0.067	0.7	0.5454545454545454	0.18585858585858586
0.686868686868687	0.016	0.94	1.621212121212121	0.15353535353535355
0.20202020202020204	0.1	0.77	1.1969696969696968	0.501010101010101
0.07272727272727274	0.031000000000000003	0.28	0.9242424242424242	0.0
0.08080808080808083	0.098	0.84	0.9696969696969697	0.08080808080808083
0.4040404040404041	0.081	0.44	0.696969696969697	0.48484848484848486
0.5090909090909091	0.014000000000000002	0.65	1.6818181818181817	0.6707070707070707
0.3717171717171717	0.083	0.49	1.803030303030303	0.3474747474747475
0.298989898989899	0.077	0.6	0.9545454545454546	0.016161616161616158
0.6383838383838385	0.010000000000000002	0.57	1.1363636363636362	0.12121212121212122
0.6222222222222223	0.043000000000000003	0.52	1.5303030303030303	0.3151515151515152
0.3393939393939394	0.09300000000000001	0.11	0.9090909090909092	0.7030303030303031
0.0	0.033	0.99	1.8484848484848484	0.44444444444444453
0.5494949494949495	0.004	0.37	0.9393939393939393	0.5818181818181818
0.3070707070707071	0.059	0.32	0.6060606060606061	0.7272727272727274
0.2828282828282828	0.08399999999999999	1.0	0.9848484848484849	0.4363636363636364
0.5171717171717172	0.023000000000000003	0.1	0.8181818181818181	0.08888888888888889
0.6787878787878788	0.054000000000000006	0.3	1.4848484848484849	0.5575757575757575
0.10505050505050506	0.05500000000000001	0.26	1.5454545454545454	0.14545454545454545
0.597979797979798	0.049	0.67	1.1818181818181819	0.19393939393939394
0.4525252525252525	0.013000000000000001	0.9	1.4090909090909092	0.6464646464646466
0.7353535353535354	0.06	0.64	1.5151515151515154	0.3717171717171717
0.46868686868686865	0.007000000000000001	0.51	1.8636363636363638	0.35555555555555557
0.1696969696969697	0.038000000000000006	0.98	1.590909090909091	0.5656565656565656
0.7919191919191919	0.046000000000000006	0.31	0.7121212121212122	0.2505050505050505
0.3474747474747475	0.005999999999999999	0.88	0.8636363636363636	0.6060606060606062
0.6303030303030304	0.07200000000000001	0.02	1.5757575757575757	0.597979797979798
0.7030303030303031	0.07900000000000001	0.42	1.9999999999999998	0.6222222222222223
0.5414141414141415	0.061000000000000006	0.8	1.9393939393939392	0.24242424242424243
0.08888888888888889	0.019	0.23	0.7878787878787878	0.3797979797979798
0.6707070707070707	0.026000000000000002	0.24	1.0757575757575757	0.2909090909090909
0.7676767676767677	0.002	0.63	1.9545454545454546	0.5252525252525253
0.49292929292929294	0.095	0.14	0.5151515151515151	0.4040404040404041
0.42020202020202024	0.001	0.38	1.2575757575757576	0.3636363636363637
0.14545454545454545	0.09100000000000001	0.79	0.8787878787878788	0.7838383838383839
0.33131313131313134	0.074	0.68	0.6818181818181819	0.04848484848484849
0.35555555555555557	0.06999999999999999	0.01	1.3333333333333335	0.686868686868687
0.21010101010101012	0.097	0.58	0.5909090909090909	0.27474747474747474
0.16161616161616163	0.064	0.83	1.0	0.298989898989899
0.15353535353535355	0.096	0.27	1.0151515151515151	0.694949494949495
0.2585858585858586	0.042	0.13	1.0909090909090908	0.41212121212121217
0.7757575757575758	0.025	0.73	1.6666666666666667	0.7595959595959596
0.17777777777777778	0.018	0.04	1.7878787878787878	0.6383838383838385
0.7434343434343436	0.047	0.54	0.5757575757575758	0.10505050505050506
0.12121212121212122	0.027000000000000003	0.74	0.8484848484848484	0.11313131313131312
0.6626262626262627	0.028000000000000004	0.05	1.696969696969697	0.056565656565656576
0.4606060606060606	0.06899999999999999	0.4	1.2424242424242424	0.5494949494949495
0.5656565656565656	0.015	0.16	1.1666666666666667	0.5090909090909091
0.3797979797979798	0.063	0.47	0.5606060606060606	0.03232323232323232
0.5333333333333333	0.08700000000000001	0.39	1.606060606060606	0.09696969696969698
0.04040404040404041	0.048	0.45	1.3181818181818183	0.2828282828282828
0.47676767676767673	0.022000000000000002	0.93	1.8181818181818181	0.06464646464646465
0.00808080808080808	0.02	0.92	0.893939393939394	0.2181818181818182
0.6141414141414142	0.085	0.15	1.9848484848484849	0.22626262626262625
0.3636363636363637	0.032	0.82	1.893939393939394	0.16161616161616163
0.1292929292929293	0.07500000000000001	0.97	1.4393939393939394	0.8
0.7272727272727274	0.034	0.89	1.4696969696969697	0.6545454545454545
0.18585858585858586	0.073	0.41	0.7727272727272727	0.7353535353535354
0.41212121212121217	0.092	0.43	1.6363636363636365	0.7757575757575758
0.501010101010101	0.094	0.09	1.9696969696969697	0.5414141414141415
0.44444444444444453	0.009000000000000001	0.87	0.6363636363636364	0.5333333333333333
0.024242424242424242	0.020999999999999998	0.61	1.0454545454545454	0.6626262626262627
0.016161616161616158	0.058	0.25	1.2727272727272727	0.33131313131313134
0.5575757575757575	0.037	0.95	1.121212121212121	0.5737373737373737
0.23434343434343433	0.012	0.91	1.2272727272727273	0.26666666666666666
0.04848484848484849	0.052000000000000005	0.5599999999999999	1.287878787878788	0.5898989898989899
0.7111111111111111	0.011	0.17	1.9090909090909092	0.32323232323232326
0.03232323232323232	0.034999999999999996	0.21	1.727272727272727	0.7919191919191919
0.3151515151515152	0.053000000000000005	0.85	1.7727272727272727	0.47676767676767673
0.22626262626262625	0.036000000000000004	0.6599999999999999	0.5303030303030303	0.39595959595959596
0.7838383838383839	0.008	0.08	0.6212121212121212	0.3878787878787879
0.6545454545454545	0.08900000000000001	0.75	0.7424242424242424	0.4282828282828283
0.5818181818181818	0.044000000000000004	0.78	1.7121212121212124	0.13737373737373737
0.7191919191919193	0.056999999999999995	0.33	1.5606060606060603	0.7676767676767677
0.24242424242424243	0.07800000000000001	0.55	1.4242424242424243	0.04040404040404041
0.48484848484848486	0.003	0.46	1.3636363636363638	0.5171717171717172
0.5737373737373737	0.066	0.29	1.7424242424242424	0.7515151515151515
0.39595959595959596	0.045000000000000005	0.12	1.878787878787879	0.6303030303030304
0.3878787878787879	0.08600000000000001	0.03	1.0606060606060606	0.6787878787878788
0.26666666666666666	0.07600000000000001	0.69	1.4545454545454546	0.1696969696969697
0.11313131313131312	0.07100000000000001	0.59	1.1515151515151514	0.21010101010101012
0.27474747474747474	0.024	0.71	1.3484848484848484	0.2585858585858586
0.5252525252525253	0.062	0.53	1.6515151515151516	0.6141414141414142
0.694949494949495	0.03	0.8600000000000001	0.5	0.7111111111111111
0.056565656565656576	0.040999999999999995	0.34	1.7575757575757576	0.3070707070707071
0.2181818181818182	0.06800000000000002	0.81	0.803030303030303	0.07272727272727274
0.4363636363636364	0.017	0.06	0.8333333333333334	0.1292929292929293
0.5898989898989899	0.05	0.5	1.924242424242424	0.00808080808080808
0.09696969696969698	0.005	0.9600000000000001	1.3787878787878787	0.024242424242424242
0.6060606060606062	0.08	0.19	1.8333333333333335	0.4525252525252525
0.06464646464646465	0.099	0.72	1.5	0.4606060606060606
0.6464646464646466	0.05600000000000001	0.07	0.7272727272727273	0.42020202020202024
0.7595959595959596	0.028999999999999998	0.7599999999999999	0.6666666666666667	0.7434343434343436
0.7515151515151515	0.039	0.22	1.3030303030303032	0.7191919191919193
0.19393939393939394	0.065	0.48	1.0303030303030303	0.17777777777777778
0.8	0.09000000000000001	0.35	1.393939393939394	0.20202020202020204
0.2505050505050505	0.082	0.36	1.212121212121212	0.23434343434343433
0.13737373737373737	0.04000000000000001	0.62	0.6515151515151516	0.46868686868686865
0.2909090909090909	0.088	0.2	0.7575757575757576	0.3393939393939394
